timestamp,fit_power_T @ 0x24000B18,power_res @ 0x24001018,fit_power_W @ 0x24000B1C
14.077731,0.011481,4.463152,161.186676
14.083390,0.009009,4.463152,161.186676
14.088870,0.009009,4.463152,161.186676
14.097248,0.003021,4.324076,162.233337
14.105040,0.003021,4.324076,162.233337
14.109243,0.014612,4.324076,160.244675
14.113331,0.014612,4.324076,160.244675
14.117225,0.014612,4.324076,160.244675
14.121271,0.014612,4.324076,158.570007
14.127232,0.009778,6.207697,158.570007
14.133427,0.009778,6.207697,158.570007
14.137526,0.013403,5.080948,158.570007
14.141528,0.013403,4.445843,158.570007
14.147338,0.013403,4.102880,158.570007
14.151428,0.007306,3.933220,147.789337
14.155481,0.007306,4.297855,147.789337
14.159712,0.007306,4.126027,147.789337
14.164029,0.007306,4.126027,143.812012
14.168411,0.006812,3.220616,143.812012
14.172714,0.006812,3.421529,143.812012
14.177323,0.010492,3.683598,139.206680
14.183162,0.010492,3.683598,139.206680
14.187406,0.010492,3.683598,139.206680
14.191997,0.007745,3.585549,127.379341
14.202283,0.007745,3.585549,127.379341
14.206358,0.007745,3.585549,121.099342
14.210524,0.008405,3.304674,121.099342
14.218256,0.008405,3.304674,121.099342
14.222453,0.000989,3.304674,112.935333
14.226764,0.000989,2.979118,112.935333
14.233534,0.000989,3.106490,100.689339
14.237822,-0.003735,2.074661,100.689339
14.243900,-0.003735,3.188366,100.689339
14.252152,0.007690,1.561320,92.106674
14.257153,0.007690,2.758595,92.106674
14.261107,0.003131,2.906431,80.802666
14.267026,0.003131,2.626052,80.802666
14.270983,0.003131,2.782978,80.802666
14.275105,0.003131,3.005825,70.964005
14.281344,-0.004449,2.479063,70.964005
14.286465,-0.004449,2.716041,70.964005
14.290783,-0.004120,2.723079,57.357338
14.296858,-0.004120,2.654127,57.357338
14.304119,-0.003076,2.794683,51.600666
14.309432,-0.003076,3.011755,51.600666
14.313473,-0.003076,2.909084,51.600666
14.317438,-0.003076,3.003218,46.158001
14.322887,0.002637,2.340701,46.158001
14.327120,0.002637,2.952842,46.158001
14.335048,-0.002252,2.649113,37.366001
14.339118,-0.002252,2.511764,37.366001
14.343305,-0.002252,2.787145,31.923334
14.349111,-0.005054,2.907086,31.923334
14.353166,-0.005054,2.720486,31.923334
14.358791,-0.005054,2.757043,31.923334
14.362975,-0.002856,2.846930,21.142668
14.367973,-0.002856,2.748182,21.142668
14.371995,-0.002856,2.769691,21.142668
14.376539,0.003680,2.769691,18.107334
14.380553,0.003680,2.769691,18.107334
14.386544,-0.000989,2.964261,14.234667
14.394866,-0.000989,2.812833,14.234667
14.400363,-0.001923,2.882979,4.500667
14.407639,-0.001923,2.837090,4.500667
14.411645,-0.001923,2.837090,4.500667
14.415614,-0.001923,2.837090,4.500667
14.419618,0.000055,2.837090,3.663333
14.423586,0.000055,2.837090,3.663333
14.427656,0.000055,2.837090,-0.942000
14.433188,0.003186,2.837090,-0.942000
14.437521,0.003186,2.837090,-0.942000
14.442820,0.003186,2.930445,-0.942000
14.448555,-0.000275,2.930445,-0.942000
14.453769,-0.000275,2.930445,-0.942000
14.457719,0.003680,2.930445,0.418667
14.462966,0.003680,2.930445,0.418667
14.468424,0.003680,2.860822,0.418667
14.472378,0.003680,2.889853,-0.523333
14.477065,-0.000275,2.916016,-0.523333
14.483068,-0.000275,2.823604,-0.523333
14.487062,0.003571,2.742351,0.000000
14.491375,0.003571,2.845394,0.000000
14.499256,0.003571,2.935897,0.000000
14.506519,0.000165,2.801293,0.000000
14.511360,0.000165,2.736123,0.000000
14.517410,-0.000055,2.930015,0.000000
14.521869,-0.000055,2.944188,0.000000
14.528975,0.003516,2.981084,0.000000
14.536310,0.003516,2.789730,0.000000
14.541093,-0.003461,2.774527,0.000000
14.548783,-0.003735,2.825601,0.000000
14.566939,-0.003735,2.774644,0.000000
14.574533,-0.000055,2.849130,0.000000
14.578743,-0.000055,2.749282,0.000000
14.582849,-0.000055,2.873185,0.000000
14.588575,0.003241,2.947237,0.000000
14.593704,0.003241,2.971701,0.000000
14.599230,-0.003735,2.934919,0.000000
14.603309,-0.003735,2.927416,0.000000
14.612038,-0.003735,2.904463,0.000000
14.616791,0.003790,2.704916,0.000000
14.620826,0.003790,2.827779,0.000000
14.626412,-0.000330,2.971522,0.000000
14.630449,-0.000330,2.882561,0.000000
14.638236,-0.000330,2.882561,0.000000
14.642427,0.003516,2.838080,0.000000
14.646850,0.003516,2.838080,0.000000
14.652770,0.003516,2.838080,0.000000
14.658189,-0.000604,2.838080,0.000000
14.665418,-0.000604,2.838080,0.000000
14.670831,-0.000055,2.838080,0.000000
14.677501,-0.000055,2.838080,0.000000
14.682025,0.003241,2.815840,0.000000
14.689063,0.003241,2.815840,0.000000
14.696594,-0.003461,2.765205,0.000000
14.703655,-0.003461,2.959801,0.000000
14.711013,-0.000055,2.813044,0.000000
14.715458,-0.000055,2.898954,0.000000
14.721864,-0.000055,3.032634,0.000000
14.726724,0.003516,2.837164,0.000000
14.730753,0.003516,2.946937,0.000000
14.736518,0.002966,2.831334,0.000000
14.743608,0.002966,2.982696,0.000000
14.749402,0.002966,2.982696,0.000000
14.756299,-0.000055,2.982696,0.000000
14.762846,-0.000055,2.723374,0.000000
14.767752,-0.003735,2.784822,0.000000
14.771659,-0.003735,2.905611,0.000000
14.776225,-0.003735,2.905611,0.000000
14.782780,-0.000330,2.905611,0.000000
14.791437,-0.000330,2.967305,0.000000
14.796756,-0.003735,2.967305,0.000000
14.803166,-0.003735,2.967305,0.000000
14.808859,0.003241,2.967305,0.000000
14.817616,0.003241,2.879252,0.000000
14.822206,0.003241,2.739303,0.000000
14.827811,0.003241,2.864278,0.000000
14.831877,0.003241,2.927505,0.000000
14.838806,0.000220,2.942876,0.000000
14.843022,0.000220,2.810509,0.000000
14.849974,0.000220,3.201263,0.000000
14.854410,-0.003735,2.894316,0.000000
14.858410,-0.003735,2.951689,0.000000
14.864143,-0.003735,2.754061,0.000000
14.870698,0.000220,2.745979,0.000000
14.874698,0.000220,2.839895,0.000000
14.879058,-0.000055,2.839895,0.000000
14.885349,-0.000055,2.839895,0.000000
14.893735,0.003241,2.816747,0.000000
14.898717,0.003241,2.816747,0.000000
14.904744,0.003241,2.816747,0.000000
14.908845,-0.000055,2.816747,0.000000
14.916993,-0.000055,2.816747,0.000000
14.921190,-0.000055,2.816747,0.000000
14.925655,-0.000055,2.816747,0.000000
14.929607,-0.000055,2.816747,0.000000
14.933619,-0.000055,2.816747,0.000000
14.939031,-0.000055,2.816747,0.000000
14.943167,-0.000055,2.816747,0.000000
14.948351,-0.000055,2.816747,0.000000
14.953879,-0.000055,2.969143,0.000000
14.958102,-0.000055,2.861671,0.000000
14.962222,0.003021,2.803756,0.000000
14.974419,0.003021,2.797478,0.000000
14.978285,-0.003955,2.821060,0.000000
14.983006,-0.003955,2.852316,0.000000
14.989037,-0.003955,2.826370,0.000000
14.994575,-0.003735,2.873068,0.000000
15.000762,-0.003735,2.885317,0.000000
15.004740,0.003516,3.014607,0.000000
15.022624,-0.003735,2.750558,0.000000
15.039750,-0.003735,2.888479,0.000000
15.043850,-0.003735,2.723539,0.000000
15.049621,-0.000055,2.723539,0.000000
15.056690,-0.000055,2.833085,0.000000
15.063053,0.003241,2.681535,0.000000
15.067007,0.003241,2.706284,0.000000
15.071089,-0.000055,2.749942,0.000000
15.078904,-0.000055,2.749942,0.000000
15.083005,-0.000055,2.749942,0.000000
15.088011,-0.003461,2.772971,0.000000
15.094629,-0.003461,2.772971,0.000000
15.098643,-0.003461,2.899685,0.000000
15.106030,0.000165,2.899685,0.000000
15.110642,0.000165,2.899685,0.000000
15.114669,0.000165,2.899685,0.000000
15.124873,-0.000330,2.899685,0.000000
15.129684,-0.000330,2.899685,0.418667
15.134158,0.003241,2.899685,0.418667
15.139765,0.003241,2.961743,0.418667
15.143754,0.003241,2.961743,-0.314000
15.150187,0.000604,2.961743,-0.314000
15.155842,0.000604,2.961743,-0.314000
15.160177,0.006757,2.961743,3.454000
15.166000,0.006757,2.994071,3.454000
15.170155,0.006757,2.843718,3.454000
15.174351,0.007526,2.747929,3.663333
15.178346,0.007526,3.256295,3.663333
15.183988,0.007526,3.055137,14.234667
15.189713,0.000330,4.833034,14.234667
15.195683,0.000330,3.417958,14.234667
15.200152,0.006152,3.066790,20.514668
15.205762,0.006152,3.744995,20.514668
15.209697,0.006152,3.744995,20.514668
15.213786,0.006152,3.384397,29.097334
15.217815,0.008295,3.384397,29.097334
15.225678,0.008295,3.384397,29.097334
15.230033,0.006976,3.384397,43.332005
15.234018,0.006976,3.320399,43.332005
15.241257,0.012799,3.251656,59.974003
15.247481,0.012799,4.261163,59.974003
15.253102,0.012799,3.587020,59.974003
15.257314,0.012799,3.274000,64.788666
15.261982,0.014392,5.053380,64.788666
15.268063,0.014392,3.996395,64.788666
15.272433,0.009503,3.996395,79.232666
15.276595,0.009503,3.996395,79.232666
15.281163,0.009503,3.996395,89.699333
15.288087,0.004504,15.385498,89.699333
15.293371,0.004504,5.382899,89.699333
15.298562,0.006702,15.940182,107.911339
15.305357,0.006702,4.971705,107.911339
15.310529,0.006702,3.950503,107.911339
15.315715,0.014612,7.151525,112.725998
15.320569,0.014612,4.376558,125.704674
15.330332,0.009778,20.230185,125.704674
15.335135,0.009778,32.658669,125.704674
15.339143,0.009778,36.617920,192.900665
15.345535,0.371667,36.617920,192.900665
15.349715,0.371667,36.617920,192.900665
15.354215,0.371667,36.617920,228.592010
15.358598,0.022137,36.617920,228.592010
15.362586,0.022137,3.772686,192.063339
15.371522,-0.027136,3.281343,192.063339
15.376886,-0.027136,3.281343,192.063339
15.380984,-0.027136,3.281343,192.063339
15.385004,-0.008569,3.281343,180.445343
15.389098,-0.008569,3.281343,180.445343
15.394661,-0.008569,3.281343,180.445343
15.398900,0.015051,3.281343,170.397354
15.403332,0.015051,4.701271,170.397354
15.409524,0.015051,4.396246,170.397354
15.413414,0.009009,9.513308,166.210678
15.418745,0.009009,4.403384,164.222000
15.429009,0.017303,4.330725,164.222000
15.433328,0.017303,4.258762,164.222000
15.440813,0.014557,4.258762,154.383331
15.445984,0.014557,4.258762,154.383331
15.450107,0.014557,4.255045,164.012680
15.456559,0.010162,8.512040,164.012680
15.462205,0.010162,4.600053,164.012680
15.466274,0.010162,4.366658,161.396011
15.472021,0.001483,4.405314,161.396011
15.479984,0.001483,4.405314,163.803329
15.484852,0.013843,9.636257,163.803329
15.490405,0.013843,9.636257,163.803329
15.494460,0.013843,9.636257,158.988678
15.498400,0.008624,9.636257,158.988678
15.505034,0.008624,9.636257,158.988678
15.509141,0.011700,7.144129,162.442673
15.513296,0.011700,4.759041,162.442673
15.517289,0.011700,4.163090,162.442673
15.521359,0.011700,4.418211,162.442673
15.525542,0.005713,8.401201,148.208008
15.532642,0.005713,4.588980,160.454010
15.540490,-0.000824,6.735911,160.454010
15.545722,-0.000824,4.738381,160.454010
15.549690,0.013403,6.018755,159.407333
15.556726,0.013403,7.715939,159.407333
15.560830,0.013403,5.359309,159.407333
15.564872,0.019501,10.565033,161.605331
15.570464,0.019501,7.097417,161.605331
15.574369,0.019501,4.706285,155.639343
15.582292,0.003131,12.151819,155.639343
15.586436,0.003131,6.495064,155.639343
15.590643,0.003131,4.569677,164.640671
15.596896,0.009174,11.370284,164.640671
15.600898,0.009174,11.370284,164.640671
15.607375,0.004724,11.370284,167.466660
15.612644,0.004724,11.370284,167.466660
15.616624,0.004724,11.370284,167.466660
15.621050,0.014282,11.370284,167.990005
15.625833,0.014282,11.370284,167.990005
15.633010,0.014282,11.370284,167.990005
15.637116,0.014502,11.370284,163.175339
15.641039,0.014502,4.881805,163.175339
15.647773,0.014502,4.505550,161.186676
15.651704,0.009558,12.092134,161.186676
15.657807,0.009558,4.490324,161.186676
15.664667,0.009723,5.915695,161.186676
15.668990,0.009723,6.728943,161.186676
15.673217,0.009723,4.548834,161.186676
15.677199,0.000165,4.484690,163.175339
15.681205,0.000165,4.246871,163.175339
15.686697,0.000165,4.104155,163.175339
15.690717,0.005823,4.053640,157.000000
15.696425,0.005823,7.367453,157.000000
15.700992,0.005823,4.865009,157.000000
15.705083,0.001044,14.834858,158.988678
15.711310,0.001044,4.631693,158.988678
15.721464,0.014832,8.368443,162.861343
15.725583,0.014832,4.819949,162.861343
15.734997,0.014777,11.980896,162.442673
15.742060,0.014777,4.736920,162.442673
15.746074,0.014777,4.613605,157.209335
15.750820,0.011810,6.822312,157.209335
15.756695,0.011810,4.496520,157.209335
15.761538,0.011371,4.495380,159.826004
15.766107,0.011371,4.686840,159.826004
15.770057,0.011371,4.686840,159.826004
15.773985,0.011371,4.686840,161.605331
15.778418,0.016534,4.686840,161.605331
15.782667,0.016534,4.784670,161.605331
15.788064,0.016699,5.480583,164.012680
15.794990,0.016699,7.177646,164.012680
15.799011,0.016699,5.024081,164.012680
15.802899,0.014502,4.212008,162.233337
15.808379,0.014502,6.871619,162.233337
15.812383,0.014502,4.658570,162.233337
15.816816,0.013403,9.429552,161.814667
15.824944,0.013403,4.978009,161.814667
15.829016,0.013403,4.557840,162.652008
15.837774,0.004175,6.441190,162.652008
15.841805,0.004175,4.990398,159.826004
15.848319,0.003076,11.538399,159.826004
15.852374,0.003076,8.094199,159.826004
15.856995,0.003076,5.163200,159.826004
15.861016,0.013568,5.163200,162.024002
15.865013,0.013568,4.250700,162.024002
15.871709,0.013568,3.911600,156.790680
15.876673,0.008350,4.394950,156.790680
15.880895,0.008350,4.619119,156.790680
15.885010,0.008350,4.240089,156.790680
15.889254,0.006866,5.935861,156.162674
15.893451,0.006866,6.231045,156.162674
15.899749,0.006866,4.673256,162.861343
15.904231,0.005273,9.701364,162.861343
15.909777,0.005273,4.966960,162.861343
15.916580,0.014941,4.962890,161.814667
15.921562,0.014941,4.742212,161.814667
15.927069,0.014941,4.468413,161.396011
15.932000,0.010382,12.871019,161.396011
15.935918,0.010382,4.550862,161.396011
15.944767,0.004120,9.041269,160.663345
15.949167,0.004120,6.143029,160.663345
15.953276,0.004120,8.645585,162.442673
15.962460,0.019006,5.035117,162.442673
15.968918,0.019006,4.617545,162.442673
15.972914,0.006152,7.685334,160.977341
15.976840,0.006152,5.593901,160.977341
15.982993,0.006152,4.491975,161.186676
15.988555,0.007855,11.752298,161.186676
15.994073,0.007855,4.670658,161.186676
15.998760,0.007855,4.450332,160.663345
16.003247,0.013239,5.716943,160.663345
16.009822,0.013239,4.821202,160.663345
16.014552,0.011810,10.546894,163.384674
16.018522,0.011810,5.671774,163.384674
16.023001,0.011810,4.545702,163.384674
16.028081,0.025323,13.570830,160.663345
16.036860,0.025323,4.489951,165.059341
16.044515,0.010382,8.052159,165.059341
16.048717,0.010382,4.611505,165.059341
16.054006,0.002802,4.329279,161.605331
16.060670,0.002802,7.193536,161.605331
16.065013,0.002802,4.954558,161.605331
16.072418,0.000110,6.208664,161.396011
16.078291,0.000110,4.923416,161.396011
16.082357,0.013403,4.554208,160.663345
16.090118,0.013403,4.554208,160.663345
16.094290,0.013403,4.485854,162.442673
16.099992,0.006976,4.485854,162.442673
16.105079,0.006976,4.485854,162.442673
16.109764,0.006976,4.485854,162.442673
16.113744,0.013348,10.705263,160.244675
16.117992,0.013348,10.705263,160.244675
16.122017,0.013348,10.705263,160.244675
16.125994,0.012250,10.705263,161.396011
16.130027,0.012250,10.705263,161.396011
16.134024,0.012250,7.675632,161.396011
16.138020,0.012250,5.290158,165.582672
16.147952,-0.001428,4.616579,165.582672
16.152256,-0.001428,4.371818,162.652008
16.157150,0.014722,5.048549,162.652008
16.164079,0.014722,4.394511,162.652008
16.168807,0.010931,4.402357,161.814667
16.173161,0.010931,5.854093,161.814667
16.179047,0.010931,4.835723,161.814667
16.183328,0.002362,11.036597,164.012680
16.187787,0.002362,5.223337,164.012680
16.192100,0.002362,4.482996,162.442673
16.200820,0.022028,7.688874,162.442673
16.205379,0.022028,5.525969,162.442673
16.211025,0.010162,4.972684,162.024002
16.215254,0.010162,4.805271,162.024002
16.220996,0.010162,4.350621,162.024002
16.225266,0.006647,6.709958,162.652008
16.229213,0.006647,4.748452,162.652008
16.235674,0.006647,4.488406,162.024002
16.239760,0.005548,4.687350,162.024002
16.250175,0.005548,4.580403,163.594009
16.256523,0.019116,5.686742,163.594009
16.263548,0.014777,13.852909,159.826004
16.271709,0.014777,4.923047,159.826004
16.277140,0.014777,4.566585,159.826004
16.281120,0.001154,13.905045,160.454010
16.286506,0.001154,5.501547,160.454010
16.290374,0.001154,4.582995,162.024002
16.296356,0.010931,9.914156,162.024002
16.300422,0.010931,5.051666,162.024002
16.305188,0.010931,4.283590,161.814667
16.310894,0.001208,8.324898,161.814667
16.314884,0.001208,8.808449,161.814667
16.319023,0.010217,8.808449,163.384674
16.325569,0.010217,8.808449,163.384674
16.329660,0.010217,6.846524,163.384674
16.337794,0.012964,7.466006,163.175339
16.341778,0.012964,6.802826,163.175339
16.345753,0.013293,7.865328,163.803329
16.356681,0.013293,4.510416,163.803329
16.364700,0.008734,6.056614,159.407333
16.368791,0.008734,7.553754,159.407333
16.375670,0.008734,4.629359,161.605331
16.379623,0.011316,13.349020,161.605331
16.383925,0.011316,4.841766,161.605331
16.389149,0.011316,4.333984,162.652008
16.394385,0.005548,12.852636,162.652008
16.400036,0.010986,4.346877,165.268661
16.408660,0.010986,5.711948,165.268661
16.414780,0.010986,4.616484,165.268661
16.418999,0.006372,4.309457,163.175339
16.423925,0.006372,8.149707,163.175339
16.428062,0.006372,4.943338,163.175339
16.432238,0.006372,4.480496,162.024002
16.436260,0.004120,8.556324,162.024002
16.440258,0.004120,8.556324,162.024002
16.444205,0.007251,6.487862,162.024002
16.454403,0.007251,6.487862,162.024002
16.458361,0.007251,4.876966,164.012680
16.464196,0.014392,4.876966,164.012680
16.473059,0.014392,6.275308,164.012680
16.477299,0.010986,6.275308,173.642014
16.481912,0.010986,5.376288,173.642014
16.487193,0.010986,4.567836,170.083328
16.491368,0.005878,7.124834,170.083328
16.498073,0.005878,4.634615,170.083328
16.502397,0.005878,4.316432,163.594009
16.506579,0.013239,12.071201,163.594009
16.512100,0.013239,4.641753,163.594009
16.516112,0.001648,4.414281,166.838669
16.522039,0.001648,4.864210,166.838669
16.527867,0.001648,4.330901,166.838669
16.532165,-0.003790,4.325244,163.803329
16.538732,-0.003790,4.675345,163.803329
16.547084,0.012469,4.807175,164.431335
16.557394,0.012469,4.379022,163.594009
16.563386,0.001154,6.329303,163.594009
16.569384,0.001154,4.955026,163.594009
16.575101,0.020984,6.834853,162.652008
16.579659,0.020984,4.809942,162.652008
16.583754,0.020984,4.786493,161.186676
16.593778,0.011096,7.382406,161.186676
16.597787,0.011096,5.783703,162.652008
16.604307,0.020435,5.783703,162.652008
16.608438,0.020435,5.783703,162.652008
16.614385,0.020435,5.783703,158.988678
16.619904,0.008679,10.069287,158.988678
16.624010,0.008679,4.864115,158.988678
16.630080,0.023291,4.504488,164.012680
16.634576,0.023291,15.837727,164.012680
16.638831,0.023291,19.267807,164.012680
16.644100,0.035266,3.219463,191.644684
16.652080,0.035266,4.707397,191.644684
16.659120,0.015546,3.753425,182.224670
16.663012,0.015546,4.178891,182.224670
16.668702,0.015546,4.213749,182.224670
16.672722,0.011206,4.058097,173.014008
16.676735,0.011206,4.676203,173.014008
16.681276,0.011206,4.245663,173.014008
16.685905,0.000275,5.568302,174.688675
16.691263,0.000275,4.693613,174.688675
16.695563,0.000275,4.502453,174.688675
16.701750,0.009778,5.878374,167.990005
16.708727,0.009778,4.668899,167.990005
16.712808,0.009998,5.626225,164.012680
16.718288,0.009998,5.002577,164.012680
16.723817,0.009998,4.695072,164.012680
16.727725,0.006921,4.770517,163.175339
16.732729,0.006921,5.719738,163.175339
16.738634,0.006921,4.657808,163.175339
16.742664,0.006647,12.067128,163.384674
16.747488,0.006647,4.903438,163.384674
16.753225,0.006647,4.903438,160.663345
16.760616,0.016479,4.739805,160.663345
16.766170,0.016479,4.603876,160.663345
16.770146,0.009998,6.711838,161.605331
16.777496,0.009998,5.165460,161.605331
16.781822,0.009778,4.523823,162.442673
16.788185,0.009778,4.523823,162.442673
16.792579,0.009778,4.523823,162.442673
16.796652,0.000165,4.523823,162.442673
16.803339,0.000165,4.344753,162.442673
16.813807,0.018951,4.226288,163.384674
16.818224,0.018951,4.254822,163.384674
16.822621,0.018951,4.292707,151.033997
16.828447,-0.000549,13.258577,151.033997
16.836004,-0.000549,5.639810,151.033997
16.841097,0.006592,5.908901,158.046677
16.845387,0.006592,5.714431,158.046677
16.850248,0.006592,4.576237,164.012680
16.856051,0.001044,5.524546,164.012680
16.863107,0.001044,4.706159,164.012680
16.867179,0.001044,4.306135,160.977341
16.871205,0.014062,13.646564,160.977341
16.875401,0.014062,4.895002,160.977341
16.881812,0.012360,9.044600,161.396011
16.886346,0.012360,6.112775,161.396011
16.890428,0.012360,4.726892,161.396011
16.894807,0.012360,4.409543,159.616669
16.899263,0.006866,8.159123,159.616669
16.904878,0.000879,5.208214,162.024002
16.920043,0.000879,4.719777,162.024002
16.924055,0.012415,4.305723,159.407333
16.928525,0.012415,8.891396,159.407333
16.932599,0.012415,4.731240,163.175339
16.939467,0.015765,10.585946,163.175339
16.943648,0.015765,4.866452,163.175339
16.949031,0.015765,4.262720,159.826004
16.955914,0.000879,4.446603,163.803329
16.968246,0.011426,11.519588,163.803329
16.973766,0.011426,4.900495,163.803329
16.977777,0.011426,4.289431,161.814667
16.982598,0.016260,4.277204,161.814667
16.988929,0.016260,4.235126,161.814667
16.993602,0.005878,3.954235,151.766663
16.997780,0.005878,5.631857,151.766663
17.003420,0.005878,4.627919,151.766663
17.008139,0.006042,4.381442,157.628006
17.012479,0.006042,5.352489,157.628006
17.019352,0.006042,4.606718,162.442673
17.023482,0.018182,4.629359,162.442673
17.028506,0.018182,4.629359,162.442673
17.032624,0.018182,4.407180,162.442673
17.036769,0.017249,7.234772,162.024002
17.040959,0.017249,6.319898,162.024002
17.045017,0.017249,4.696468,162.024002
17.051076,0.005933,10.840551,164.431335
17.055965,0.005933,5.210485,164.431335
17.060001,0.005933,4.246834,159.826004
17.067198,0.017523,11.161808,159.826004
17.071091,0.017523,6.278952,159.826004
17.075138,0.017523,4.679494,161.814667
17.080434,0.017523,9.176687,161.814667
17.084762,0.017523,5.608197,161.814667
17.089180,0.017523,4.465761,164.431335
17.095017,0.003021,8.131026,164.431335
17.099321,0.003021,5.519257,164.431335
17.103590,0.000604,4.643407,159.826004
17.109717,0.000604,7.823969,159.826004
17.113733,0.000604,4.888140,159.826004
17.118406,0.009668,4.411836,162.652008
17.124561,0.009668,8.381490,162.652008
17.128619,0.009668,4.825093,162.652008
17.132673,0.018402,4.352912,158.570007
17.136730,0.018402,7.280456,158.570007
17.143226,0.018402,5.965228,158.570007
17.148538,0.007855,5.965228,162.233337
17.152709,0.007855,5.965228,162.233337
17.158583,0.007855,5.192314,162.233337
17.162670,0.014282,8.001560,156.790680
17.171478,0.014282,5.098770,156.790680
17.175381,0.017743,4.460079,160.244675
17.179662,0.017743,9.167068,160.244675
17.183659,0.017743,4.961379,160.244675
17.187685,0.017743,4.544559,164.640671
17.191723,0.012030,6.762717,164.640671
17.197944,0.012030,4.739451,164.640671
17.202686,0.002911,4.529849,163.803329
17.208453,0.002911,6.688447,163.803329
17.212588,0.002911,4.646622,163.803329
17.216547,0.010107,4.266297,161.814667
17.222075,0.010107,5.300003,161.814667
17.227393,0.010107,4.499001,161.814667
17.231400,0.016864,4.443294,162.652008
17.235797,0.016864,7.125390,162.652008
17.241700,0.016864,5.771445,162.652008
17.245666,0.006812,4.574778,162.652008
17.249696,0.006812,6.816672,162.652008
17.255405,0.006812,5.192168,162.652008
17.260480,0.010602,4.495392,162.652008
17.264514,0.010602,5.066500,162.652008
17.273187,0.010822,4.327993,164.012680
17.277760,0.010822,5.644762,164.012680
17.282037,0.010822,4.716220,164.012680
17.286793,0.010822,4.375930,161.186676
17.291431,0.009833,9.568632,161.186676
17.295567,0.009833,7.107316,161.186676
17.299633,-0.002417,7.107316,164.222000
17.307833,-0.002417,7.107316,164.222000
17.312229,-0.002417,7.107316,164.222000
17.317742,0.010162,10.993658,162.442673
17.322115,0.010162,10.993658,162.442673
17.326310,0.010162,4.544439,161.605331
17.332265,0.015271,4.192934,161.605331
17.336204,0.015271,4.231696,161.605331
17.340704,0.010382,4.068008,148.626678
17.348347,0.010382,9.569526,148.626678
17.352632,0.010382,4.272986,159.826004
17.359742,0.014667,11.768027,159.826004
17.364020,0.014667,5.022458,159.826004
17.368033,0.014667,4.444858,160.977341
17.375258,0.014117,11.629478,160.977341
17.379255,0.014117,4.547964,160.977341
17.385959,0.004614,7.259373,160.035339
17.389944,0.004614,6.596205,160.035339
17.393844,0.004614,4.830038,160.035339
17.397842,0.004614,4.266455,160.035339
17.402384,0.015106,11.085873,162.024002
17.407773,0.015106,4.885832,162.024002
17.413666,0.019116,6.118664,159.826004
17.417727,0.019116,5.210654,159.826004
17.426068,0.004449,5.120187,157.418671
17.433095,0.004449,8.053081,157.418671
17.437111,0.004449,6.351541,157.418671
17.441670,0.009943,6.351541,164.222000
17.445682,0.009943,5.248610,164.222000
17.449739,0.009943,5.065555,164.222000
17.454221,0.012250,5.065555,160.663345
17.459913,0.012250,8.583838,160.663345
17.464098,0.012250,4.736021,160.663345
17.469019,0.009613,7.246316,163.175339
17.479073,0.009613,5.241904,163.175339
17.484101,0.006757,4.725488,159.616669
17.488262,0.006757,7.532186,159.616669
17.495056,0.006757,5.197597,159.616669
17.499090,0.032410,7.517824,162.233337
17.503029,0.032410,4.815708,162.233337
17.509640,0.032410,4.496339,164.431335
17.516952,0.005988,4.881737,164.431335
17.526025,0.004944,6.045592,160.977341
17.531500,0.004944,6.245161,160.977341
17.535766,0.004944,5.448581,160.977341
17.539911,0.011810,4.676695,163.384674
17.544043,0.011810,7.149662,163.384674
17.548816,0.011810,4.749353,163.384674
17.552932,0.015051,9.304864,162.652008
17.558833,0.015051,5.434721,162.652008
17.563675,0.015051,4.257824,160.244675
17.571024,0.007416,13.486219,160.244675
17.578431,0.007416,4.655541,162.024002
17.584143,0.016095,8.778260,162.024002
17.588128,0.016095,4.822352,162.024002
17.592636,0.016095,4.265304,162.024002
17.598078,0.011975,12.320318,162.024002
17.602138,0.011975,5.665488,162.024002
17.606303,0.002856,11.465976,161.396011
17.614860,0.002856,6.516909,161.396011
17.619296,0.002856,4.577776,161.396011
17.623782,0.014337,4.544242,161.186676
17.628072,0.014337,8.280084,161.186676
17.632126,0.014337,4.801031,161.186676
17.638031,0.016534,6.201927,162.861343
17.642459,0.016534,5.676976,162.861343
17.647060,0.016534,4.584092,162.861343
17.651531,0.016534,4.613699,161.396011
17.655454,0.009778,7.214717,161.396011
17.661099,0.009778,4.767176,161.396011
17.666483,0.006921,10.902189,159.407333
17.670746,0.006921,5.145800,159.407333
17.676436,0.015271,4.449952,161.396011
17.684614,0.015271,7.218384,161.396011
17.688718,0.015271,4.782962,161.396011
17.693908,0.004504,4.368760,163.384674
17.697925,0.004504,7.886965,163.384674
17.701901,0.004504,4.642562,163.384674
17.710202,0.010822,13.091522,161.186676
17.714240,0.010822,9.103261,161.186676
17.718193,0.010822,6.992880,160.663345
17.723709,0.014777,6.992880,160.663345
17.727727,0.014777,6.992880,160.663345
17.733585,0.014777,4.782149,160.663345
17.737725,0.010107,12.127172,159.826004
17.744550,0.010107,4.423416,162.024002
17.751291,0.014447,11.080838,162.024002
17.755369,0.014447,4.826402,162.024002
17.761420,0.014447,4.579300,162.024002
17.765349,0.002527,7.763378,159.616669
17.774044,0.002527,4.778347,159.616669
17.778246,0.016260,4.597923,163.594009
17.786027,0.016260,4.597923,163.594009
17.790302,0.016260,4.597923,158.570007
